ordinal,item,itemLabel,inception,inceptionPrecision,startTime,startTimePrecision,abolished,abolishedPrecision,endTime,endTimePrecision,replaces,replacesLabel,replacedBy,replacedByLabel,follows,followsLabel,followedBy,followedByLabel
,Q56295818,2nd Hasler Cabinet,2017-03-30,11,,,2021-03-25,11,,,,,Q107770007,Risch Cabinet,,,,
,Q107770007,Risch Cabinet,2021-03-25,11,,,,,,,Q56295818,2nd Hasler Cabinet,,,,,,
