position,title
Q63415597,Prince
Q58869896,Prime Minister
Q108216116,Deputy Prime Minister
Q108215715,"Minister of Foreign Affairs, Education and Sport"
Q108215777,Minister of Infrastructure and Justice
Q108215701,Minister of Social Affairs and Culture
Q108823129,President of the Landtag
Q109496682,Chairman of the National Bank
Q109496776,Mayor of Vaduz
